client_id,command,Hash value,Duration of Time,Timestamp,Duration of Time(sec)
yeongbin_kr,ipfs cat QmVRHNTf5w1eTXXM6Yau29DM6scXYiFgDkY2LH64tuhZPn > read_file6,,0:00:00.513448,1674108341.883433,0.513448
byungkeun_us,ipfs cat QmVRHNTf5w1eTXXM6Yau29DM6scXYiFgDkY2LH64tuhZPn > read_file6,,0:00:00.291878,1674108343.587283,0.291878
byungkeun_kr,ipfs cat QmVRHNTf5w1eTXXM6Yau29DM6scXYiFgDkY2LH64tuhZPn > read_file6,,0:00:00.165013,1674108345.185995,0.165013
taekyung_kr,ipfs cat QmVRHNTf5w1eTXXM6Yau29DM6scXYiFgDkY2LH64tuhZPn > read_file6,,0:00:00.370575,1674108348.479479,0.370575
yeongbin_us,head -c 51200 < /dev/urandom > test_file7,,0:00:00.014615,1674108350.083845,0.014615
yeongbin_us,ipfs add test_file7,QmciJvDky6nRzxoX499VeEyKqAR86Sh5Spd9sQ3xSpBZ74,0:00:00.150704,1674108351.581293,0.150704
yeongbin_kr,ipfs cat QmciJvDky6nRzxoX499VeEyKqAR86Sh5Spd9sQ3xSpBZ74 > read_file7,,0:00:00.924256,1674108353.976458,0.924256
byungkeun_us,ipfs cat QmciJvDky6nRzxoX499VeEyKqAR86Sh5Spd9sQ3xSpBZ74 > read_file7,,0:00:00.477329,1674108355.858664,0.477329
byungkeun_kr,ipfs cat QmciJvDky6nRzxoX499VeEyKqAR86Sh5Spd9sQ3xSpBZ74 > read_file7,,0:00:00.360428,1674108357.64214,0.360428
taekyung_kr,ipfs cat QmciJvDky6nRzxoX499VeEyKqAR86Sh5Spd9sQ3xSpBZ74 > read_file7,,0:00:00.400200,1674108360.975086,0.4002
yeongbin_us,head -c 51200 < /dev/urandom > test_file8,,0:00:00.014661,1674108362.640394,0.014661
yeongbin_us,ipfs add test_file8,QmVbeBXimDoa812zk6rzhmiUyc8uxQNLJDAtYRNgeHyDMx,0:00:00.144557,1674108364.119537,0.144557
yeongbin_kr,ipfs cat QmVbeBXimDoa812zk6rzhmiUyc8uxQNLJDAtYRNgeHyDMx > read_file8,,0:00:00.780336,1674108366.421319,0.780336
byungkeun_us,ipfs cat QmVbeBXimDoa812zk6rzhmiUyc8uxQNLJDAtYRNgeHyDMx > read_file8,,0:00:00.501667,1674108368.360325,0.501667
byungkeun_kr,ipfs cat QmVbeBXimDoa812zk6rzhmiUyc8uxQNLJDAtYRNgeHyDMx > read_file8,,0:00:00.261311,1674108369.981334,0.261311
taekyung_kr,ipfs cat QmVbeBXimDoa812zk6rzhmiUyc8uxQNLJDAtYRNgeHyDMx > read_file8,,0:00:00.411993,1674108373.503437,0.411993
yeongbin_us,head -c 102400 < /dev/urandom > test_file9,,0:00:00.016515,1674108375.18847,0.016515
yeongbin_us,ipfs add test_file9,QmU4Q97Fo7bMQ7HkGqkdHP65SQ6HtaZnQsSLr58PLSs2mx,0:00:00.152071,1674108376.824523,0.152071
yeongbin_kr,ipfs cat QmU4Q97Fo7bMQ7HkGqkdHP65SQ6HtaZnQsSLr58PLSs2mx > read_file9,,0:00:01.598431,1674108380.034826,1.598431
byungkeun_us,ipfs cat QmU4Q97Fo7bMQ7HkGqkdHP65SQ6HtaZnQsSLr58PLSs2mx > read_file9,,0:00:00.569564,1674108382.046681,0.569564
byungkeun_kr,ipfs cat QmU4Q97Fo7bMQ7HkGqkdHP65SQ6HtaZnQsSLr58PLSs2mx > read_file9,,0:00:00.365716,1674108383.786111,0.365716
taekyung_kr,ipfs cat QmU4Q97Fo7bMQ7HkGqkdHP65SQ6HtaZnQsSLr58PLSs2mx > read_file9,,0:00:00.533434,1674108387.373667,0.533434
yeongbin_us,head -c 102400 < /dev/urandom > test_file10,,0:00:00.016606,1674108388.989662,0.016606
yeongbin_us,ipfs add test_file10,QmUj8EqwJpaocEZdoZLwutsLJMxMASFJkJ6EPYjzTKEdVz,0:00:00.152181,1674108390.516465,0.152181
yeongbin_kr,ipfs cat QmUj8EqwJpaocEZdoZLwutsLJMxMASFJkJ6EPYjzTKEdVz > read_file10,,0:00:01.369168,1674108393.428494,1.369168
byungkeun_us,ipfs cat QmUj8EqwJpaocEZdoZLwutsLJMxMASFJkJ6EPYjzTKEdVz > read_file10,,0:00:00.658313,1674108395.780483,0.658313
byungkeun_kr,ipfs cat QmUj8EqwJpaocEZdoZLwutsLJMxMASFJkJ6EPYjzTKEdVz > read_file10,,0:00:00.927914,1674108398.232974,0.927914
taekyung_kr,ipfs cat QmUj8EqwJpaocEZdoZLwutsLJMxMASFJkJ6EPYjzTKEdVz > read_file10,,0:00:00.416240,1674108401.688496,0.41624
yeongbin_us,head -c 512000 < /dev/urandom > test_file11,,0:00:00.031437,1674108403.360381,0.031437
yeongbin_us,ipfs add test_file11,QmfZjQiepqcfFv2HWei16p1VGCy78bv8xUMuanGhLFt1mv,0:00:00.191303,1674108404.92496,0.191303
yeongbin_kr,ipfs cat QmfZjQiepqcfFv2HWei16p1VGCy78bv8xUMuanGhLFt1mv > read_file11,,0:00:03.993686,1674108410.389671,3.993686
byungkeun_us,ipfs cat QmfZjQiepqcfFv2HWei16p1VGCy78bv8xUMuanGhLFt1mv > read_file11,,0:00:01.498655,1674108413.308587,1.498655
byungkeun_kr,ipfs cat QmfZjQiepqcfFv2HWei16p1VGCy78bv8xUMuanGhLFt1mv > read_file11,,0:00:00.956158,1674108415.634425,0.956158
taekyung_kr,ipfs cat QmfZjQiepqcfFv2HWei16p1VGCy78bv8xUMuanGhLFt1mv > read_file11,,0:00:00.711709,1674108419.322735,0.711709
yeongbin_us,head -c 512000 < /dev/urandom > test_file12,,0:00:00.031213,1674108421.069294,0.031213
yeongbin_us,ipfs add test_file12,QmYjyE9hnqtSPjTbSY7BapxoKNAD9LnbHN3FTRafLGWWV3,0:00:00.203575,1674108422.649348,0.203575
yeongbin_kr,ipfs cat QmYjyE9hnqtSPjTbSY7BapxoKNAD9LnbHN3FTRafLGWWV3 > read_file12,,0:00:02.256434,1674108426.288487,2.256434
byungkeun_us,ipfs cat QmYjyE9hnqtSPjTbSY7BapxoKNAD9LnbHN3FTRafLGWWV3 > read_file12,,0:00:01.119891,1674108428.808007,1.119891
byungkeun_kr,ipfs cat QmYjyE9hnqtSPjTbSY7BapxoKNAD9LnbHN3FTRafLGWWV3 > read_file12,,0:00:00.510719,1674108430.682736,0.510719
taekyung_kr,ipfs cat QmYjyE9hnqtSPjTbSY7BapxoKNAD9LnbHN3FTRafLGWWV3 > read_file12,,0:00:00.626408,1674108434.276663,0.626408
yeongbin_us,head -c 1048576 < /dev/urandom > test_file13,,0:00:00.050126,1674108435.975621,0.050126
yeongbin_us,ipfs add test_file13,QmcN8pgnVLTSMCHih2wD3deRJJxQEsf67tTNf2NmL1teiL,0:00:00.254133,1674108437.577851,0.254133
yeongbin_kr,ipfs cat QmcN8pgnVLTSMCHih2wD3deRJJxQEsf67tTNf2NmL1teiL > read_file13,,0:00:02.442377,1674108441.503226,2.442377
byungkeun_us,ipfs cat QmcN8pgnVLTSMCHih2wD3deRJJxQEsf67tTNf2NmL1teiL > read_file13,,0:00:06.882719,1674108449.775014,6.882719
byungkeun_kr,ipfs cat QmcN8pgnVLTSMCHih2wD3deRJJxQEsf67tTNf2NmL1teiL > read_file13,,0:00:00.656196,1674108451.836691,0.656196
taekyung_kr,ipfs cat QmcN8pgnVLTSMCHih2wD3deRJJxQEsf67tTNf2NmL1teiL > read_file13,,0:00:00.955829,1674108455.780125,0.955829
yeongbin_us,head -c 1048576 < /dev/urandom > test_file14,,0:00:00.050051,1674108457.477997,0.050051
yeongbin_us,ipfs add test_file14,Qmccy6j6FJAycTVzb5qtWHaQ61s2h3nU3tLUnFGgAHV64W,0:00:00.282629,1674108459.147243,0.282629
yeongbin_kr,ipfs cat Qmccy6j6FJAycTVzb5qtWHaQ61s2h3nU3tLUnFGgAHV64W > read_file14,,0:00:02.338878,1674108462.90665,2.338878
byungkeun_us,ipfs cat Qmccy6j6FJAycTVzb5qtWHaQ61s2h3nU3tLUnFGgAHV64W > read_file14,,0:00:01.739904,1674108466.008154,1.739904
byungkeun_kr,ipfs cat Qmccy6j6FJAycTVzb5qtWHaQ61s2h3nU3tLUnFGgAHV64W > read_file14,,0:00:00.790839,1674108468.200975,0.790839
taekyung_kr,ipfs cat Qmccy6j6FJAycTVzb5qtWHaQ61s2h3nU3tLUnFGgAHV64W > read_file14,,0:00:00.908905,1674108472.07061,0.908905
yeongbin_us,head -c 5242880 < /dev/urandom > test_file15,,0:00:00.201961,1674108473.872412,0.201961
yeongbin_us,ipfs add test_file15,QmTYQdUbgdigx4GfYJ6dY5DYqjPa8JpaVcneW7TrhNY8P2,0:00:00.545137,1674108475.805515,0.545137
yeongbin_kr,ipfs cat QmTYQdUbgdigx4GfYJ6dY5DYqjPa8JpaVcneW7TrhNY8P2 > read_file15,,0:00:14.236335,1674108491.480429,14.236335
byungkeun_us,ipfs cat QmTYQdUbgdigx4GfYJ6dY5DYqjPa8JpaVcneW7TrhNY8P2 > read_file15,,0:00:08.332920,1674108501.201943,8.33292
byungkeun_kr,ipfs cat QmTYQdUbgdigx4GfYJ6dY5DYqjPa8JpaVcneW7TrhNY8P2 > read_file15,,0:00:01.994639,1674108504.611349,1.994639
taekyung_kr,ipfs cat QmTYQdUbgdigx4GfYJ6dY5DYqjPa8JpaVcneW7TrhNY8P2 > read_file15,,0:00:07.848771,1674108515.543249,7.848771
yeongbin_us,head -c 5242880 < /dev/urandom > test_file16,,0:00:00.200716,1674108517.403471,0.200716
yeongbin_us,ipfs add test_file16,QmPoACcAt4KZ94MDSW5dPRyhBki9gGEDfQa4GNYQRbb6aF,0:00:00.560578,1674108519.287002,0.560578
yeongbin_kr,ipfs cat QmPoACcAt4KZ94MDSW5dPRyhBki9gGEDfQa4GNYQRbb6aF > read_file16,,0:00:08.733344,1674108529.516431,8.733344
byungkeun_us,ipfs cat QmPoACcAt4KZ94MDSW5dPRyhBki9gGEDfQa4GNYQRbb6aF > read_file16,,0:00:09.122221,1674108539.974313,9.122221
byungkeun_kr,ipfs cat QmPoACcAt4KZ94MDSW5dPRyhBki9gGEDfQa4GNYQRbb6aF > read_file16,,0:00:02.200530,1674108543.624537,2.20053
